theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
1.787209,0.850251,2.1979130000000002,-0.098702,-0.129935,-1.985239,-2.1923049999999997,0.104147,2.101101,-1.440385,-1.001305,-0.988332,8.889549,6.652143,52.563605,-63.487945999999994,58.083686,1.562669,1.0231290000000002,0.480392,2.4521479999999998,1.508176,0.9186469999999999,1.7039380000000002,1.578914,1.8147669999999998,1.285654,0.48057,0.9420540000000001,1.356496,0.880984,0.949174,"[0.0245966, 0.089805]"
-1.284333,1.677804,-0.08442899999999999,-0.5700569999999999,-0.666233,-0.7455689999999999,-0.528275,-0.583957,1.337817,1.883044,-0.078178,0.812581,17.491341000000002,-23.032099,49.504543,-27.137736,46.078496,1.244133,2.3887259999999997,2.06162,1.141008,1.6690310000000002,2.154511,0.8721639999999999,1.216274,2.175549,1.198509,0.597758,1.7613880000000002,1.8889900000000002,2.2596529999999997,1.728868,"[0.006497999999999995, 0.0245966]"
1.428743,-1.4583959999999998,-2.123967,-1.161132,-1.148425,0.365588,-0.523913,2.050942,-0.9435540000000001,-1.131273,1.179649,1.337693,-6.546627,70.84745,33.092684999999996,-11.244361999999999,16.00936,0.9148120000000001,2.487146,2.461333,0.630674,1.494421,1.484142,1.980673,1.913355,2.2514689999999997,1.4431260000000001,1.124588,2.458559,1.245584,2.033337,0.539008,"[-0.005967399999999999, 0.006497999999999995]"
1.2366840000000001,-1.399512,-2.070063,0.02166,1.189206,1.748961,-1.089465,1.702172,-0.5063350000000001,0.606884,2.291497,-1.170216,53.678895999999995,-68.796681,-65.821164,-6.306545,55.897649,1.7019119999999999,1.279988,2.0045919999999997,1.173935,1.579619,2.4145790000000003,2.322228,0.431642,2.102998,1.3374549999999998,0.357493,2.388049,1.934865,1.5245,0.776054,"[-0.005967399999999999, 0.006497999999999995]"
-1.424884,0.337941,1.3432819999999999,-0.510908,-0.8657440000000001,1.2932860000000002,-1.9857,-0.5283,-0.9970600000000001,-0.333974,-0.639092,-1.6809919999999998,-53.008674,-66.78556800000001,-15.044032000000001,54.950497,3.005998,0.952141,2.1289,2.427463,0.615226,0.596035,2.065539,1.767814,1.8976,0.704661,0.7384649999999999,1.873729,2.261858,0.543797,1.602393,0.41650299999999996,"[-0.086661, -0.023139399999999997]"
0.560455,-0.49795900000000004,0.008563,-2.165083,0.516204,0.32613200000000003,0.796747,-1.675022,-0.278984,-0.053131,-2.3275759999999996,-2.025491,-4.269121,-51.125572,-67.49651999999999,35.984873,-2.2456080000000003,2.24594,0.768388,0.800197,2.164903,2.273356,0.303386,2.0047490000000003,1.573541,1.500489,2.213,0.636415,1.230717,1.907091,0.471708,0.489092,"[-0.086661, -0.023139399999999997]"
1.2422090000000001,1.9252189999999998,1.8950490000000002,-0.952744,-0.079077,-0.157146,-2.221447,0.394014,1.28904,2.038879,-1.0461479999999999,-0.6811510000000001,-54.408879000000006,-50.027951,-69.77722800000001,-45.867959,-52.794357999999995,0.403451,0.797978,0.8689389999999999,1.006601,1.694273,1.1378030000000001,1.8103470000000002,1.24842,2.443343,2.01133,1.9248779999999999,2.415491,1.909339,2.2533540000000003,1.629251,"[0.0245966, 0.089805]"
2.025983,-1.03063,0.949823,-1.9039830000000002,1.58759,1.08054,-0.909107,-1.804488,0.903748,1.265113,0.44847700000000007,-2.2663860000000002,-28.817765,9.825254,-16.955769,24.397264,-55.190968999999996,1.4558440000000001,1.122528,1.57229,0.734791,0.886806,2.050932,1.518508,1.311776,0.763554,0.547998,2.447531,0.403521,1.9726259999999998,1.6782549999999998,1.9260009999999999,"[-0.005967399999999999, 0.006497999999999995]"
-1.077346,-1.9526299999999999,-0.770383,1.819231,1.83865,-1.6585,-0.635547,1.35353,2.078202,0.104956,1.559265,0.9712639999999999,9.933996,10.665025,-2.931535,-70.307195,46.981491999999996,1.644093,1.516109,1.50157,2.381726,1.421798,0.412764,2.0660849999999997,1.943754,2.430392,0.35301,1.2904870000000002,0.710793,0.301317,0.9865870000000001,0.5721729999999999,"[-0.023139399999999997, -0.005967399999999999]"
1.709609,1.956262,0.560966,-1.333987,1.219775,1.8697689999999998,-1.7201919999999997,-0.763777,-0.25226,1.416941,-1.892813,0.834676,-12.255902,-34.953138,-57.384955000000005,31.055221000000003,-54.903208,2.0017259999999997,0.264969,2.080037,2.429357,0.957509,2.359728,0.695566,0.8787309999999999,1.335679,2.001084,0.720026,2.4827,1.986032,1.9959470000000001,2.1280959999999998,"[-0.023139399999999997, -0.005967399999999999]"
0.698479,0.772624,-1.849302,1.698826,-0.189084,-1.7901900000000002,0.8767290000000001,-0.45648,-0.29504,-1.295994,-1.1124969999999998,1.022119,66.867848,47.922391999999995,-68.358987,-59.502077,-1.4117,0.978441,0.9028639999999999,1.935287,1.8754279999999999,1.563539,2.145812,0.907999,0.485466,2.2228849999999998,0.28267,0.34172399999999997,0.604747,2.2370900000000002,0.519817,1.318992,"[0.0245966, 0.089805]"
-0.29994299999999996,1.1183040000000002,2.335061,0.597037,1.721241,-0.46176300000000003,0.450442,-2.236519,1.55348,-2.011023,-2.001058,0.539375,-43.085518,61.702124,-72.396846,26.206573000000002,53.872909,2.004639,1.968662,0.30143200000000003,0.6681199999999999,0.835211,1.147573,1.758834,1.7212470000000002,2.255451,0.871755,1.09131,1.147083,0.281702,2.0604709999999997,2.090424,"[0.0245966, 0.089805]"
-2.330943,-2.072218,1.491156,1.3666639999999999,1.335165,-0.284796,1.22732,1.4443270000000001,1.288594,-0.747208,0.193521,0.960234,-40.942201000000004,-65.574205,-55.66635,-34.346499,-61.610578000000004,0.7903399999999999,0.751108,0.6250680000000001,1.7736180000000001,0.456075,0.995549,0.44731800000000005,2.318277,1.524953,1.641368,0.717867,2.198674,0.607977,0.27158499999999997,0.785233,"[0.006497999999999995, 0.0245966]"
1.691513,-0.584286,0.528288,0.788572,2.298491,-1.4196870000000001,-1.8495099999999998,-1.7897740000000002,-1.5600040000000002,0.740213,0.053810000000000004,-0.389348,55.349506000000005,-40.846628,40.723126,-16.413607,-13.490143,2.442559,2.3430020000000003,0.8355969999999999,0.880184,1.0020200000000001,1.193142,0.379662,1.472381,2.3064430000000002,0.629111,2.222426,1.5707870000000002,2.47123,0.466107,0.853959,"[-0.023139399999999997, -0.005967399999999999]"
-1.390212,-1.269695,-2.059741,-0.8549709999999999,-1.420026,1.878756,-1.470007,0.648927,2.043535,1.801216,0.651889,-0.006079,48.017373,27.979681,4.492143,49.45243,-3.01646,1.410457,1.050527,1.951715,1.220805,1.8222049999999999,0.292479,0.9522510000000001,1.7406119999999998,1.459008,0.303552,0.298804,1.504481,1.8174400000000002,1.21801,2.087199,"[-0.023139399999999997, -0.005967399999999999]"
-1.402418,0.932406,2.247833,0.10963599999999998,0.116452,1.571992,-1.89725,1.65615,-1.171014,-2.300661,-2.0658090000000002,0.82262,-11.972679,-74.815262,29.890126000000002,13.349507000000001,-34.830005,2.306641,1.712382,1.745241,0.516523,2.2090419999999997,1.614439,0.368814,1.404403,0.552457,0.8980379999999999,1.820987,2.320998,2.270579,0.865714,0.8070350000000001,"[-0.005967399999999999, 0.006497999999999995]"
0.391303,-1.8738099999999998,-0.227548,2.054949,0.42593000000000003,0.49461700000000003,0.365816,-1.4005040000000002,0.10781600000000001,-2.2086669999999997,-1.569664,-1.381407,20.106191,-25.250218,-30.420866999999998,66.49604000000001,-51.048013,1.915671,0.6893100000000001,1.4764959999999998,1.7241330000000001,1.254718,0.29878899999999997,1.2404469999999999,1.192851,2.239057,2.087024,0.607867,0.665474,1.368974,1.352761,1.105093,"[-0.086661, -0.023139399999999997]"
-2.271105,-0.10941500000000001,-1.106379,0.181172,0.749217,0.582778,-2.302928,2.246914,-1.198916,-0.004535,-0.826309,-0.366899,64.862655,-53.359673,33.977077,2.729575,-24.02985,0.329565,0.995152,0.5259520000000001,0.929601,1.3028,0.657938,0.720202,0.930625,0.5156569999999999,1.141335,0.424025,2.335082,0.477546,1.861893,1.339056,"[-0.023139399999999997, -0.005967399999999999]"
0.066991,-0.344387,-1.306885,-0.374341,-0.515567,0.954692,-0.177289,-1.459187,-1.2900340000000001,0.0995,-0.6044189999999999,1.4410209999999999,72.62246400000001,15.756206,64.55190400000001,-26.153367000000003,-59.644088,1.552206,0.6752239999999999,0.9960559999999999,2.213243,2.473435,1.52637,0.695802,0.345075,0.667292,0.42243100000000006,0.302347,0.289674,1.05473,0.592849,0.255404,"[0.006497999999999995, 0.0245966]"
1.391882,1.0556,-0.666357,1.8903150000000002,-0.396733,0.139604,-0.44524600000000003,0.027456,-0.356529,1.9764150000000003,-0.016705,1.9835150000000001,47.386520000000004,-74.758072,-58.920986,14.99319,-9.449146,1.948134,1.793541,2.2905450000000003,1.1848100000000001,2.1065490000000002,0.274652,0.571704,0.37945500000000004,0.255931,0.9379709999999999,2.486509,0.7499819999999999,1.955568,0.732641,0.749976,"[-0.005967399999999999, 0.006497999999999995]"
0.880551,-2.194322,-0.805108,-2.181507,-2.1993080000000003,0.213802,-2.184428,0.545326,-0.296401,-0.610015,1.631525,-0.34813299999999997,54.458704000000004,-12.569713,-59.159034,64.109789,43.217344,2.1834,0.399328,1.261196,1.165694,0.322952,2.360218,2.180323,0.440197,1.899191,0.455541,1.0346540000000002,0.67833,1.437366,1.052606,0.8996860000000001,"[0.0245966, 0.089805]"
-0.8800469999999999,1.240237,1.769109,-1.760002,-0.692451,1.5806149999999999,1.6615330000000001,-0.23280900000000002,-1.5340040000000001,-0.518115,0.537404,-1.505477,-55.345586,-43.26043,-28.046522999999997,72.08303000000001,-50.521648,1.865045,0.317379,0.9407459999999999,1.864626,2.260898,2.40636,1.4435799999999999,2.001102,1.014859,0.9913700000000001,2.210829,2.399054,2.402272,2.4897549999999997,1.304429,"[-0.086661, -0.023139399999999997]"
0.033671,0.41584099999999996,0.573102,-0.000679,-1.9824279999999999,-2.076118,1.9191349999999998,-1.403485,1.850175,-1.168166,-1.551451,-1.595758,-53.907098,-16.601273000000003,-17.597175,44.286590999999994,24.73432,2.2706619999999997,2.267065,0.305691,0.255015,1.290742,0.5072760000000001,2.0414470000000002,1.857241,1.8930080000000002,2.2926159999999998,2.24763,2.1625360000000002,0.743843,2.268781,2.153139,"[0.006497999999999995, 0.0245966]"
-0.405341,1.556318,-1.428108,-2.0205610000000003,-2.091758,-1.750836,-2.1425919999999996,1.537934,0.5958100000000001,-0.054586,1.483254,0.510759,-52.549698,-2.7740139999999998,27.151214000000003,30.458502000000003,-33.959485,1.268966,1.267321,0.621324,1.835229,0.938718,1.530322,1.8670360000000001,2.269684,1.5793709999999999,0.482521,2.2303290000000002,1.6386020000000001,1.476417,0.3835,0.726223,"[-0.005967399999999999, 0.006497999999999995]"
0.376342,1.1621190000000001,-1.119001,0.103486,0.409534,-1.759884,1.301294,0.644213,-1.787405,0.55643,-2.174477,-1.8627779999999998,44.842282,64.23855,-42.685118,41.22882,-67.22547,0.497975,0.9673780000000001,1.7159220000000002,0.503069,1.0819370000000001,1.109872,0.36245700000000003,0.306354,2.398746,1.718261,1.568489,2.090127,1.010383,2.254906,0.6985439999999999,"[-0.086661, -0.023139399999999997]"
0.560473,-0.193839,-1.590817,1.2348430000000001,0.652806,1.2622,-1.382966,-2.0053349999999996,-0.663254,2.200157,-0.07684500000000001,-0.337839,11.841489,-30.088966,-55.253009,12.681258999999999,-16.076472,0.666038,1.846686,2.252473,0.322357,1.349384,0.590905,1.332893,2.427046,0.357892,2.336075,1.407016,1.716184,0.401158,0.511402,1.6266200000000002,"[-0.023139399999999997, -0.005967399999999999]"
1.59933,0.46588,-1.9469040000000002,1.2204709999999999,-0.574458,0.775393,2.275623,0.6418020000000001,0.104788,-1.260464,2.283228,1.231433,-3.710406,39.198013,1.004198,-72.43841,-72.349711,2.401016,1.6245120000000002,0.9162239999999999,1.4696639999999999,1.637805,1.591987,1.022813,1.916759,0.969151,2.269627,0.612742,1.598961,1.233689,2.354795,1.044499,"[0.0245966, 0.089805]"
1.071721,1.6566009999999998,1.691527,-0.346109,-1.9643970000000002,-0.6290520000000001,2.1220220000000003,1.458731,-1.668435,2.0467299999999997,-1.0494569999999999,0.251015,38.721132,-63.930863,-36.010871,15.284151000000001,-69.27340600000001,1.703084,0.7313069999999999,0.828685,1.701497,1.05671,2.381316,1.281971,1.5940379999999998,1.7547709999999999,0.929868,1.284445,0.41771400000000003,2.018272,1.5902690000000002,1.399885,"[0.006497999999999995, 0.0245966]"
-0.651283,0.762383,0.3813,-0.332333,-1.343407,-1.580976,1.698219,-0.9816790000000001,-1.008941,-2.099828,-0.723191,-1.412587,-10.668192999999999,-50.313212,-64.14999,31.110284000000004,-29.449521999999998,2.003272,1.487165,1.023995,1.532426,1.238141,0.69225,1.398615,2.278109,1.422126,1.418849,0.34617800000000004,1.206078,1.807704,1.837547,1.646844,"[-0.005967399999999999, 0.006497999999999995]"
1.653455,0.667929,0.979504,2.142525,2.059693,0.05834299999999999,0.401095,-2.231994,2.210561,0.42395200000000005,0.22583499999999998,2.139707,57.567076,29.838579,46.999779,25.289251999999998,-63.537643,0.967392,1.965675,1.85408,0.520077,1.1882190000000001,0.8973450000000001,1.4271690000000001,0.6747770000000001,2.47939,0.355568,1.526149,1.482804,1.990317,2.006928,2.188869,"[-0.005967399999999999, 0.006497999999999995]"
0.039501999999999995,-0.5398729999999999,-2.302389,1.891776,0.58353,0.9097540000000001,-1.464875,2.086948,1.030326,-1.342303,-1.8798099999999998,-2.109118,-43.096188,32.362829,22.0723,19.149804,-49.237584000000005,1.5838370000000002,1.2934379999999999,0.817141,1.189057,1.4754770000000001,0.337014,2.4453810000000002,0.27657,1.307979,2.2027099999999997,0.941285,1.934505,2.22647,2.030284,0.983677,"[-0.086661, -0.023139399999999997]"
0.20015,-0.732233,2.127225,-0.617265,2.301001,-1.644679,0.7482880000000001,-0.8820020000000001,1.3739370000000002,1.054302,1.076186,1.3100049999999999,30.945641,53.38149,32.707889,-28.510596999999997,72.38799300000001,1.000024,1.40971,2.003209,0.43861700000000003,2.334406,0.364879,0.513404,1.535659,1.567928,1.6668450000000001,1.423102,2.083757,1.9470779999999999,2.035869,0.349986,"[-0.023139399999999997, -0.005967399999999999]"
1.114318,1.316055,-1.0118850000000001,0.260766,0.166243,-0.395273,1.11002,-0.24336,0.201848,-0.46278100000000005,2.1905810000000003,-0.800642,69.695876,28.582075,-71.06183399999999,-36.250567,36.728273,2.006226,1.6488759999999998,0.910048,1.173365,0.994015,1.667803,1.768894,2.047114,0.347659,1.348347,1.1613120000000001,0.923529,0.49503500000000006,1.055331,1.70108,"[0.0245966, 0.089805]"
0.249392,2.214642,-1.669759,-1.36956,1.8341900000000002,-1.218928,-1.7692869999999998,-1.230301,0.297257,0.872072,1.388814,1.3279239999999999,17.204728,-40.130291,-69.792644,-4.966958,70.345153,1.23991,1.166942,1.035663,1.8927009999999997,1.628874,2.2263509999999997,2.2771169999999996,0.505264,1.9719349999999998,1.314249,1.8400990000000002,1.8029819999999999,1.226184,2.2288959999999998,2.313336,"[-0.023139399999999997, -0.005967399999999999]"
0.408211,-0.43907399999999996,0.086661,0.378596,1.332164,1.1180379999999999,-2.147111,0.979066,-0.495522,-1.447514,1.6986119999999998,0.92609,-7.439174,69.80130799999999,0.579688,-7.181635000000001,48.267569,1.870526,2.427721,0.455978,1.629664,2.0176979999999998,0.9431200000000001,1.272828,0.9213530000000001,2.176284,2.299659,1.366196,1.9003860000000001,0.28076,1.9779220000000002,0.683455,"[-0.005967399999999999, 0.006497999999999995]"
-0.52255,1.3978979999999999,-1.5045870000000001,-0.9129510000000001,-0.435308,2.112521,2.005481,-1.60655,0.70348,0.005611,0.05315,-2.062032,-52.718334999999996,12.936099,67.018762,34.325795,13.634939000000001,0.811267,1.458064,2.436436,0.6723100000000001,1.5080069999999999,0.323842,1.56621,2.0392509999999997,0.942976,1.1057190000000001,0.310672,0.706268,0.740278,0.850251,1.9121009999999998,"[-0.086661, -0.023139399999999997]"
2.118287,-0.041946,1.87937,-0.576174,0.203334,0.951459,2.042537,-0.8409129999999999,-0.764447,-2.08792,1.483206,-0.29704400000000003,-63.375753,-6.279819,55.075286,0.338346,-13.418207,0.32795100000000005,0.8760610000000001,1.455675,0.533604,1.285211,2.0325279999999997,0.44059,1.7455759999999998,1.646438,0.430018,1.81417,0.258513,1.58217,0.281061,0.28680100000000003,"[-0.005967399999999999, 0.006497999999999995]"
0.9665020000000001,0.388646,0.594986,0.236238,-2.088519,0.8475389999999999,-0.9611379999999999,0.21910700000000002,2.157559,0.257357,-0.5773119999999999,-0.065761,68.917232,-8.089145,-54.252731000000004,24.351669,-71.506784,1.1571799999999999,1.229319,0.9091819999999999,2.3706270000000003,1.619622,1.97925,0.510414,0.773892,1.0481200000000002,2.010249,1.752964,2.061344,1.007024,2.059094,1.437746,"[-0.005967399999999999, 0.006497999999999995]"
-0.022616,1.604067,-0.023082,-1.526119,0.049972,1.068789,-0.49644399999999994,1.9077509999999998,0.468955,-2.0952330000000003,1.097667,-0.509588,-70.892702,-43.636162,-42.970915999999995,37.815427,13.876801,1.035829,2.4217,0.513994,2.447564,0.953936,0.795075,1.578255,1.9871419999999997,0.39206199999999997,0.639712,0.381714,2.221825,0.457854,1.6555959999999998,1.3595709999999999,"[-0.086661, -0.023139399999999997]"
0.40995600000000004,0.623169,-2.0351470000000003,-2.1986470000000002,1.8957060000000001,0.666093,-1.609277,1.999611,-1.30016,-0.44681400000000004,1.9429029999999998,2.2268060000000003,4.322941999999999,55.682853,11.705199,-70.715417,-64.009424,1.2792700000000001,1.196831,1.645446,1.7562360000000001,0.804967,1.3325790000000002,1.654812,1.676909,1.8107779999999998,1.7456459999999998,0.566701,1.795288,2.4056889999999997,1.410102,1.8348380000000002,"[-0.023139399999999997, -0.005967399999999999]"
0.06892899999999999,-0.764652,-0.821166,1.250437,-1.158616,-1.271073,-1.667186,-0.536144,-0.8862059999999999,1.3925450000000001,-1.93852,0.7528189999999999,-4.3853860000000005,-55.189579,28.750148,53.735448999999996,-18.301353,2.262485,2.091135,2.2058419999999996,1.8353490000000001,0.702028,1.481708,1.5693540000000001,0.8901709999999999,2.352893,0.576326,1.566716,1.550422,2.188929,1.076902,1.9851509999999999,"[-0.023139399999999997, -0.005967399999999999]"
-1.31596,-2.092091,2.06941,-1.562495,1.294884,1.3026799999999998,0.380373,-1.7910650000000001,0.317486,1.558383,0.291162,2.094479,11.528263,-44.481770000000004,-5.102601,40.576615999999994,71.18796400000001,2.2166490000000003,1.22255,1.8915119999999999,1.88383,1.039069,0.631813,0.38872199999999996,0.750777,1.816243,1.343256,1.108386,2.3896610000000003,2.02756,2.450702,1.9542009999999999,"[-0.023139399999999997, -0.005967399999999999]"
-2.203793,0.22212600000000002,1.05796,1.293002,-2.0584599999999997,1.8191279999999999,0.095585,-0.428299,2.1035880000000002,-2.051336,-0.9621120000000001,-2.0112099999999997,-13.764783999999999,-44.721014000000004,23.924098,-57.682168999999995,-14.209484,1.0930950000000001,1.8903,1.763145,2.18257,2.19786,0.44179799999999997,1.8005259999999998,0.43417,1.845969,1.4439739999999999,1.863546,2.121297,0.6388560000000001,1.7467400000000002,0.958573,"[-0.086661, -0.023139399999999997]"
-1.315461,1.580908,1.869904,0.550897,-0.9265610000000001,1.727582,-2.2753400000000004,-0.6029720000000001,2.190595,-0.571538,-1.991554,0.050935,-50.868908000000005,46.261254,62.898093,-71.744844,34.401582,0.43591199999999997,1.8759709999999998,1.702552,0.8004359999999999,1.6715360000000001,1.511503,0.580932,2.467949,1.5662530000000001,0.521077,2.245586,1.559285,0.402545,1.321912,2.3711330000000004,"[0.0245966, 0.089805]"
-1.7780529999999999,2.237883,-2.192989,-1.969469,-1.045584,-0.624699,-0.10727,1.959855,-0.30732800000000005,-0.48393500000000006,0.088505,-1.616336,37.254630999999996,38.581084000000004,-17.718460999999998,-44.178938,-15.410795000000002,1.986482,0.560951,1.896035,1.418685,2.082851,2.475379,0.43614899999999995,1.357617,1.723426,0.619089,0.279527,1.5116180000000001,0.26957800000000004,0.798836,1.793798,"[0.006497999999999995, 0.0245966]"
-0.300296,-0.10465999999999999,-1.297527,1.391938,1.9960630000000001,0.340198,1.587384,2.3287430000000002,-1.9123869999999998,1.718925,-1.6797790000000001,-0.11958900000000001,71.66358000000001,-50.204761,-41.416374,65.00968,17.690807999999997,1.816027,2.211209,2.0318549999999997,0.394046,2.476975,0.263507,2.258188,1.864334,1.8590229999999999,0.356588,0.6733399999999999,0.831274,2.476586,0.472116,0.600444,"[0.0245966, 0.089805]"
1.2121899999999999,1.622134,2.035027,0.175656,2.2947610000000003,1.863833,2.18873,1.0704799999999999,-0.345823,-1.8683290000000001,-2.355,-1.126241,29.467836,-34.076024,-15.7313,54.040673,11.598426,0.396117,1.294408,1.3610200000000001,0.406717,1.685664,0.44899300000000003,1.2286780000000002,1.39525,1.958891,0.32348499999999997,2.304173,0.735769,1.563389,1.8733279999999999,2.272538,"[0.0245966, 0.089805]"
-0.0042439999999999995,-0.651094,-0.772938,1.282412,-0.969094,-1.5462069999999999,1.7219360000000001,1.793159,1.899566,-0.433229,-0.640946,0.147791,15.48045,-70.07487900000001,51.503114000000004,-37.166599,-59.026324,2.04353,0.861491,1.830409,0.9290870000000001,1.6622709999999998,1.039655,1.476451,0.95744,1.201263,1.8735119999999998,0.8622360000000001,0.8491639999999999,1.645027,1.467047,0.40332399999999996,"[0.0245966, 0.089805]"
-1.7955139999999998,0.9372950000000001,-0.399221,0.738384,2.307793,-0.597854,-1.315569,-0.241709,-0.325844,-0.6715800000000001,-1.072031,-2.155925,-34.030694,-3.876515,-52.587644999999995,-40.554628,-1.626807,0.748693,0.527161,0.9969299999999999,1.1504290000000001,0.252607,1.319851,1.4902360000000001,0.8934770000000001,1.661952,2.42823,2.25795,2.364991,1.398327,1.9254,2.192739,"[-0.023139399999999997, -0.005967399999999999]"
-1.539493,1.461518,-1.9525540000000001,0.510491,-1.444653,-2.0592509999999997,-2.039819,-0.60654,-1.226309,1.41621,-0.028797000000000003,1.390442,13.557685000000001,14.006679,60.255313,61.039037,33.102598,1.455539,0.49145,1.5568549999999999,2.307086,2.4392150000000004,2.3913439999999997,1.0605229999999999,1.202761,2.301069,0.314182,1.199252,1.822489,0.5772689999999999,1.6638279999999999,2.46633,"[-0.005967399999999999, 0.006497999999999995]"
-0.580624,0.805809,-0.170923,1.855936,1.419642,1.100127,-1.585791,0.878868,-2.2106220000000003,-1.455732,0.239932,-1.2655290000000001,63.019321,15.726344000000001,12.670714,-43.316734999999994,-74.360223,1.791046,0.855297,1.22415,1.7969669999999998,1.367105,1.4265860000000001,2.126752,2.316853,2.35148,1.574403,2.492299,1.315713,1.6875349999999998,0.39792,2.33737,"[-0.005967399999999999, 0.006497999999999995]"
2.2705900000000003,0.884959,1.2053399999999999,-0.411846,0.6096550000000001,1.7405080000000002,-1.799014,-1.348287,1.2193180000000001,-1.100539,-0.627794,-0.293819,11.82565,3.703736,-1.309579,39.911319,-10.461236,1.0451110000000001,0.9375709999999999,0.262984,2.477718,1.501745,0.825408,0.625057,1.581166,1.40898,0.971775,1.375911,0.938717,1.513822,1.302494,2.2647630000000003,"[-0.086661, -0.023139399999999997]"
0.340511,2.1275720000000002,0.499334,-0.451607,1.4917340000000001,1.6657919999999997,0.6688729999999999,-2.0169099999999998,-1.9873180000000001,0.556109,1.8643990000000001,2.2799240000000003,71.35826999999999,68.436234,7.787560000000001,-64.487494,58.695198,0.477887,0.853468,1.9925400000000002,1.119825,1.149673,1.055153,0.9515950000000001,1.949139,0.671345,1.042578,1.1080860000000001,1.854871,0.32153200000000004,0.985276,1.029183,"[0.006497999999999995, 0.0245966]"
0.271522,1.882038,1.8587200000000001,1.08968,1.9131509999999998,1.706855,-1.912598,-1.8368360000000001,-0.837347,-2.100317,0.477074,-2.307147,64.622787,-34.821090999999996,61.928401,-19.360146,-35.975281,1.576692,0.45870200000000005,2.407339,2.1392860000000002,1.486083,0.8404940000000001,2.186584,2.1621479999999997,0.966469,2.195216,0.996604,2.427942,1.914239,1.371176,2.3479400000000004,"[-0.023139399999999997, -0.005967399999999999]"
1.369264,-2.090912,-1.6666919999999998,-1.658885,2.328879,0.357927,-2.036083,0.9234559999999999,-2.076075,-2.057628,1.6723970000000001,-1.430796,-1.8541729999999998,36.913381,3.195031,-1.119846,-71.254875,1.6647919999999998,0.654429,2.493999,0.648316,0.99535,1.600154,1.033004,2.1908689999999997,2.184909,1.024497,0.9765229999999999,2.422365,0.436921,0.826801,1.5508030000000002,"[-0.005967399999999999, 0.006497999999999995]"
1.172773,-1.125027,-2.22851,-0.506499,-2.14834,-0.82811,-2.353968,2.078653,-1.7336060000000002,-0.01782,2.0869169999999997,0.495332,-55.800051,-31.456771000000003,56.042641,58.671927000000004,-0.930702,0.740378,0.286186,0.920694,2.359752,1.110882,1.5958809999999999,1.226608,0.343647,1.429439,0.575621,0.967398,2.050728,0.340992,1.810916,1.818528,"[0.0245966, 0.089805]"
-1.249164,-1.0054020000000001,0.843673,0.02673,1.573061,1.9393040000000001,-1.7209240000000001,1.070882,1.6980000000000002,0.05154500000000001,-0.757628,-0.571749,-25.998932999999997,-14.074507,-0.24465,-61.836859999999994,57.88620699999999,1.277234,0.721952,1.102718,1.625664,2.281751,1.8820720000000002,0.730117,1.0705049999999998,2.478038,2.3778740000000003,1.9205279999999998,1.311006,1.323038,1.043539,1.510844,"[-0.005967399999999999, 0.006497999999999995]"
2.0607189999999997,-1.5557370000000001,1.7745549999999999,0.23734899999999998,-2.271621,0.64791,-0.911602,-1.317272,-0.592889,2.024775,2.238414,2.014378,58.611222,28.816366,-33.331363,49.78597,52.79779,0.961784,2.197768,1.13295,1.2354209999999999,2.221701,0.6213420000000001,2.148393,1.541773,0.821684,1.0434139999999998,1.6679220000000001,1.5122520000000002,1.9257939999999998,2.07311,0.754985,"[0.0245966, 0.089805]"
1.637311,-2.070233,1.873751,-0.7577619999999999,1.886738,0.743742,-1.8938400000000002,-2.295608,-1.9623599999999999,0.627473,-0.38209099999999996,1.1795799999999999,5.66036,33.668476,66.080793,19.892856,-10.771768,1.508376,2.026007,1.100064,2.027832,0.27768400000000004,2.0415419999999997,1.2018010000000001,1.91504,1.332171,1.542808,2.475021,1.176384,2.2329779999999997,1.158283,1.759899,"[0.006497999999999995, 0.0245966]"
-0.364774,0.057866999999999995,1.822275,1.168087,0.221084,-2.32068,0.773767,-1.493279,0.648079,1.9273049999999998,-0.745931,-1.913884,3.536322,34.965885,-28.37523,-52.488811,-29.446493,0.516918,2.089536,2.3299,1.131074,1.202181,1.556417,1.7064759999999999,1.48456,2.249981,1.176131,2.486136,1.229458,1.004903,2.409373,0.33569099999999996,"[0.0245966, 0.089805]"
-1.618021,1.12237,-0.015821,-2.002081,2.188972,0.434463,-2.190026,0.700166,0.857819,2.1593150000000003,1.495706,-2.261158,68.182603,-54.987680000000005,-27.941191999999997,42.384277000000004,2.5429720000000002,1.221014,0.8257389999999999,1.7027599999999998,2.030673,0.776706,1.091782,2.330246,2.435849,2.056189,2.11806,2.4867470000000003,0.264329,0.324205,0.9092319999999999,0.962881,"[0.0245966, 0.089805]"
1.314977,-0.280549,1.9175630000000001,0.461251,0.359844,1.9047509999999999,1.892516,-1.114301,-1.016029,1.294188,-0.9709409999999999,0.393698,21.803392000000002,-0.385914,-36.060674,-71.75425899999999,26.170005,1.9641689999999998,1.2834290000000002,1.346982,0.728223,0.740196,1.7171610000000002,1.07399,0.29431199999999996,0.2568,2.03417,1.04024,2.31489,0.848231,1.712333,0.929876,"[0.0245966, 0.089805]"
